prompt,classes,answer_index
"The question requires reasoning about negation. 
Suppose It was a not undistinguished private university with a large endowment.
Can we infer that ""It was not an undistinguished private university with a large endowment.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose It was a not undistinguished private university with a large endowment.
Can we infer that ""It was not a distinguished private university with a large endowment.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose It was a not undistinguished private university with a large endowment.
Can we infer that ""It was a distinguished private university with a large endowment.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose It was a not undistinguished private university with a large endowment.
Can we infer that ""It was an undistinguished private university with a large endowment.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose She had a not inconsiderable income.
Can we infer that ""She did not have a considerable income.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose She had a not inconsiderable income.
Can we infer that ""She had a considerable income.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose She had a not inconsiderable income.
Can we infer that ""She had a not considerable income.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose She had a not inconsiderable income.
Can we infer that ""She did not have an inconsiderable income.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose She had a not inconsiderable income.
Can we infer that ""She had an inconsiderable income.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They had fixed the walls, and purchased some not inelegant furniture.
Can we infer that ""They had fixed the walls, and did not purchase any inelegant furniture.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They had fixed the walls, and purchased some not inelegant furniture.
Can we infer that ""They had fixed the walls, but did not purchase any elegant furniture.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose They had fixed the walls, and purchased some not inelegant furniture.
Can we infer that ""They had fixed the walls, but purchased some not elegant furniture.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose They had fixed the walls, and purchased some not inelegant furniture.
Can we infer that ""They had fixed the walls, and purchased some inelegant furniture.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They had fixed the walls, and purchased some not inelegant furniture.
Can we infer that ""They had fixed the walls, and purchased some elegant furniture.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose That model is not available.
Can we infer that ""That model is unavailable.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Such mistakes are not common.
Can we infer that ""Such mistakes are uncommon.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Not unexpectedly, Charles was late for the meeting.
Can we infer that ""Unexpectedly, Charles was not late for the meeting.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not unexpectedly, Charles was late for the meeting.
Can we infer that ""Unexpectedly, Charles was late for the meeting.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not unexpectedly, Charles was late for the meeting.
Can we infer that ""Expectedly, Charles was late for the meeting.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not unexpectedly, Charles was late for the meeting.
Can we infer that ""Expectedly, Charles was not late for the meeting.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not unreasonably, he asked for payment in advance.
Can we infer that ""Unreasonably, he did not ask for payment in advance.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not unreasonably, he asked for payment in advance.
Can we infer that ""Unreasonably, he asked for payment in advance.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not unreasonably, he asked for payment in advance.
Can we infer that ""Reasonably, he asked for payment in advance.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not unreasonably, he asked for payment in advance.
Can we infer that ""Reasonably, he did not ask for payment in advance.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not surprisingly, they didn't want any part of it.
Can we infer that ""Surprisingly, they didn't want any part of it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not surprisingly, they didn't want any part of it.
Can we infer that ""Surprisingly, they wanted some part of it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not surprisingly, they didn't want any part of it.
Can we infer that ""Not unsurprisingly, they didn't want any part of it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not surprisingly, they didn't want any part of it.
Can we infer that ""Not surprisingly, they wanted some part of it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not at any stage of the proceedings did she contemplate giving up.
Can we infer that ""She did not contemplate giving up at any stage of the proceedings.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not at any stage of the proceedings did she contemplate giving up.
Can we infer that ""She did not contemplate giving up.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not at any stage of the proceedings did she contemplate giving up.
Can we infer that ""She contemplated giving up at some stages of the proceedings.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not at any stage of the proceedings did she contemplate giving up.
Can we infer that ""At no stage of the proceedings did she contemplate giving up.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not at any stage of the proceedings did she contemplate giving up.
Can we infer that ""She did not contemplate giving up at some stages of the proceedings.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She did not feel utterly betrayed for the first time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She did not feel utterly betrayed for the second time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She did not feel utterly betrayed for the twentieth time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She had not felt utterly betrayed before.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She had felt utterly betrayed before.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She did not feel utterly betrayed.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She felt utterly betrayed for the first time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She felt utterly betrayed for the second time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""She felt utterly betrayed for the twentieth time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Not for the first time, she felt utterly betrayed.
Can we infer that ""It was not the first time that she felt utterly betrayed.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not an accomplished dancer, he moved rather clumsily.
Can we infer that ""Though not an accomplished dancer, he did not move clumsily.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not an accomplished dancer, he moved rather clumsily.
Can we infer that ""Being an accomplished dancer, he did not move clumsily.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not an accomplished dancer, he moved rather clumsily.
Can we infer that ""Though being an accomplished dancer, he moved rather clumsily.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not an accomplished dancer, he moved rather clumsily.
Can we infer that ""He moved rather clumsily because he was not an accomplished dancer.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not under any illusions about the matter, he continued to be cautious.
Can we infer that ""Under some illusions about the matter, he did not continue to be cautious.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not under any illusions about the matter, he continued to be cautious.
Can we infer that ""Under some illusions about the matter, he continued to be cautious.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not under any illusions about the matter, he continued to be cautious.
Can we infer that ""Though not under any illusions about the matter, he did not continue to be cautious.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Not under any illusions about the matter, he continued to be cautious.
Can we infer that ""He continued to be cautious because he was not under any illusions about the matter.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not under any illusions about the matter, he continued to be cautious.
Can we infer that ""He continued to be cautious.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Not under any illusions about the matter, he continued to be cautious.
Can we infer that ""He didn't continue to be cautious.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose We need someone not afraid of taking risks.
Can we infer that ""We do not need someone afraid of taking risks.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose We need someone not afraid of taking risks.
Can we infer that ""We do not need someone not afraid of taking risks.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose We need someone not afraid of taking risks.
Can we infer that ""We need someone afraid of taking risks.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There are spare blankets in here, not that you'll have any need of them.
Can we infer that ""There are no spare blankets in here, not that you'll have any need of them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There are spare blankets in here, not that you'll have any need of them.
Can we infer that ""There are no spare blankets in here, you'll need them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There are spare blankets in here, not that you'll have any need of them.
Can we infer that ""There are spare blankets in here, you will not have any need of them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose There are spare blankets in here, not that you'll have any need of them.
Can we infer that ""There are spare blankets in here, you'll need them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They are now leaving not on Friday, but on Saturday.
Can we infer that ""They are now leaving on Friday, not on Saturday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They are now leaving not on Friday, but on Saturday.
Can we infer that ""They are now leaving on Saturday instead of Friday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They are now leaving not on Friday, but on Saturday.
Can we infer that ""They are now leaving not on Saturday, but on Friday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They are now leaving not on Friday, but on Saturday.
Can we infer that ""They are now leaving on Saturday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They are now leaving not on Friday, but on Saturday.
Can we infer that ""They are now not leaving on Saturday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They are now leaving not on Friday, but on Saturday.
Can we infer that ""They are now leaving on Friday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They are now leaving on Saturday, not on Friday.
Can we infer that ""They are now leaving not on Saturday, but on Friday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They are now leaving on Saturday, not on Friday.
Can we infer that ""They are now leaving on Saturday instead of Friday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They are now leaving on Saturday, not on Friday.
Can we infer that ""They are now leaving not on Friday, but on Saturday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They are now leaving on Saturday, not on Friday.
Can we infer that ""They are now leaving on Saturday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They are now leaving on Saturday, not on Friday.
Can we infer that ""They are now not leaving on Saturday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They are now leaving on Saturday, not on Friday.
Can we infer that ""They are now not leaving on Friday.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They've invited you and your brother, and me.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They've invited not you and your brother, but me.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They've invited not you and your brother, nor me.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They've invited me.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They've invited you.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They've invited your brother.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They have not invited me.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They have not invited your brother.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They have not invited you.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They've invited you and your brother, but not me.
Can we infer that ""They've invited you and me, but not your brother.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The night turned cold under a sky with stars that shone, not twinkled, in the diamond-clear air.
Can we infer that ""The night turned cold under a sky with stars that twinkled, not shone, in the diamond-clear air.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The night turned cold under a sky with stars that shone, not twinkled, in the diamond-clear air.
Can we infer that ""The night turned cold under a sky with stars that did not twinkle, but shone, in the diamond-clear air.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose The night turned cold under a sky with stars that shone, not twinkled, in the diamond-clear air.
Can we infer that ""The night turned cold under a sky with stars that did not shine, but twinkled, in the diamond-clear air.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The night turned cold under a sky with stars that shone, not twinkled, in the diamond-clear air.
Can we infer that ""The night turned cold under a sky with stars that shone and twinkled in the diamond-clear air.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose She rarely goes out these days.
Can we infer that ""She doesn't go out often these days.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose She rarely goes out these days.
Can we infer that ""She never goes out these days.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose She rarely goes out these days.
Can we infer that ""She doesn't go out these days.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose She rarely goes out these days.
Can we infer that ""She goes out these days, but not often.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose This phone hardly lags.
Can we infer that ""This phone never lags.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose This phone hardly lags.
Can we infer that ""This phone does not lag.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose This phone hardly lags.
Can we infer that ""This phone does not lag often.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose This phone hardly lags.
Can we infer that ""This phone lags, but not often.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Little of the liquid spilled.
Can we infer that ""Not much of the liquid spilled.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Little of the liquid spilled.
Can we infer that ""None of the liquid spilled.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Little of the liquid spilled.
Can we infer that ""Lots of the liquid spilled.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Little of the liquid spilled.
Can we infer that ""The liquid spilled, but not much.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose One seldom sees such birds.
Can we infer that ""One doesn't often see such birds.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose One seldom sees such birds.
Can we infer that ""One doesn't see such birds.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose One seldom sees such birds.
Can we infer that ""One sees such birds, but not often.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose One seldom sees such birds.
Can we infer that ""One never sees such birds.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""Few of them supported her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""Not one of them supported her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""One of them supported her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""One of them did not support her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""Two of them supported her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""Two of them did not support her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""Twenty of them supported her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose None of them supported her.
Can we infer that ""Twenty of them did not support her.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose You can not answer their letters: you're not legally required to respond.
Can we infer that ""You can answer their letters.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose You can not answer their letters.
Can we infer that ""You don't have to answer their letters.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They must not read it.
Can we infer that ""It is required that they not read it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They must not read it.
Can we infer that ""They need not read it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose They must not read it.
Can we infer that ""They should not read it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose We were friends at no time.
Can we infer that ""We were friends in no time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose We were friends at no time.
Can we infer that ""We were not friends.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose I can't stop reading this book.
Can we infer that ""I am not reading this book.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose I can't stop reading this book.
Can we infer that ""I am reading this book.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
